CODCARRERA,EGRESO,LUGAR_LISTA,PREFERENCIA,DEPENDENCIA,COD_REGION_COLEGIO,PTJE_LENG,PTJE_MAT,PTJE_CIENCIAS,PTJE_HIST,PTJE_RANKING,RETENCION_AL_PRIMER_AÑO,RETENCION_AL_TERCER_AÑO,EXTRANJERO,CIUDAD_SEDE,GRATUIDAD,ETNIA,SEXO_(1F),TIPO_INGRESO_IEP-Excepción Lista espera Rep,TIPO_INGRESO_IRP-Lista de selección,TIPO_INGRESO_Otro ingreso,TIPO_COLEGIO_H1,TIPO_COLEGIO_H2,TIPO_COLEGIO_ND,TIPO_COLEGIO_T1,TIPO_COLEGIO_T2,TIPO_COLEGIO_T3,TIPO_COLEGIO_T5,EDAD_INGRESO
8483,0,3.0,1.0,5.0,2.0,640.0,674.0,709.0,623.0,778.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,22
8483,0,4.0,1.0,5.0,2.0,725.0,627.0,576.0,570.0,828.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,5.0,1.0,5.0,1.0,569.0,586.0,616.0,0.0,848.0,1,0,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,18
8483,0,6.0,1.0,5.0,2.0,602.0,570.0,610.0,0.0,850.0,1,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,7.0,1.0,5.0,1.0,595.0,516.0,579.0,0.0,839.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,8.0,1.0,5.0,2.0,595.0,602.0,565.0,0.0,795.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,9.0,1.0,5.0,2.0,595.0,576.0,536.0,433.0,838.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,10.0,1.0,5.0,4.0,550.0,555.0,604.0,0.0,813.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,12.0,1.0,5.0,2.0,535.0,649.0,629.0,0.0,668.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8483,0,13.0,8.0,5.0,1.0,559.0,535.0,518.0,538.0,770.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,14.0,1.0,5.0,2.0,502.0,572.0,557.0,0.0,762.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,16.0,1.0,5.0,4.0,492.0,546.0,460.0,0.0,850.0,1,0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,0,17.0,2.0,5.0,2.0,502.0,535.0,548.0,547.0,774.0,1,0,0,1,1,1,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,18.0,1.0,5.0,2.0,515.0,613.0,645.0,0.0,673.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8483,0,19.0,3.0,5.0,4.0,526.0,396.0,565.0,491.0,823.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,20.0,1.0,5.0,2.0,554.0,596.0,535.0,0.0,710.0,0,0,0,1,0,1,1,False,True,False,False,False,False,False,True,False,False,24
8483,0,22.0,1.0,5.0,2.0,478.0,568.0,531.0,0.0,754.0,1,0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,0,24.0,1.0,5.0,2.0,611.0,599.0,576.0,0.0,624.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,25.0,1.0,5.0,1.0,579.0,681.0,677.0,0.0,534.0,1,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,23
8483,0,26.0,1.0,5.0,2.0,564.0,608.0,642.0,0.0,608.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,27.0,1.0,5.0,2.0,559.0,476.0,613.0,0.0,690.0,0,0,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,28.0,2.0,5.0,2.0,584.0,454.0,524.0,0.0,717.0,1,0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,20
8483,0,29.0,1.0,5.0,2.0,589.0,572.0,499.0,0.0,676.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,30.0,1.0,5.0,2.0,468.0,540.0,465.0,0.0,762.0,1,0,0,1,0,0,1,False,True,False,False,False,False,True,False,False,False,19
8483,0,31.0,2.0,5.0,2.0,600.0,586.0,649.0,0.0,560.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,32.0,1.0,5.0,2.0,540.0,456.0,468.0,0.0,762.0,1,0,0,1,0,0,1,False,True,False,False,False,False,False,False,True,False,19
8483,0,33.0,1.0,5.0,2.0,554.0,501.0,552.0,0.0,688.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,35.0,2.0,5.0,2.0,372.0,529.0,444.0,0.0,792.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,36.0,1.0,5.0,2.0,569.0,546.0,542.0,0.0,632.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,37.0,5.0,5.0,2.0,611.0,523.0,525.0,0.0,640.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,21
8483,0,38.0,1.0,5.0,2.0,476.0,618.0,574.0,0.0,608.0,1,0,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,39.0,1.0,5.0,2.0,417.0,369.0,552.0,0.0,770.0,1,0,0,1,0,0,1,False,True,False,False,False,False,True,False,False,False,20
8483,0,40.0,1.0,5.0,4.0,502.0,546.0,605.0,0.0,603.0,1,0,0,0,0,0,1,False,True,False,False,False,False,True,False,False,False,23
8483,0,41.0,6.0,5.0,2.0,502.0,409.0,474.0,0.0,719.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,42.0,1.0,5.0,2.0,535.0,396.0,429.0,0.0,763.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,44.0,1.0,5.0,2.0,497.0,466.0,557.0,0.0,646.0,1,0,1,1,1,0,0,False,True,False,False,False,False,False,True,False,False,19
8483,0,45.0,1.0,5.0,2.0,507.0,516.0,589.0,0.0,601.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,46.0,1.0,5.0,2.0,545.0,340.0,408.0,0.0,764.0,1,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,19
8483,0,48.0,5.0,5.0,2.0,584.0,501.0,444.0,0.0,621.0,0,0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,49.0,1.0,5.0,2.0,488.0,445.0,538.0,0.0,648.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,50.0,1.0,5.0,2.0,473.0,456.0,462.0,0.0,680.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,21
8483,0,51.0,1.0,5.0,2.0,540.0,572.0,616.0,0.0,506.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,52.0,1.0,5.0,2.0,521.0,546.0,419.0,0.0,632.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,53.0,2.0,5.0,15.0,559.0,409.0,474.0,0.0,654.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,54.0,1.0,5.0,2.0,507.0,445.0,594.0,0.0,595.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,55.0,1.0,5.0,2.0,448.0,529.0,308.0,0.0,726.0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,18
8483,0,56.0,1.0,5.0,2.0,550.0,456.0,582.0,0.0,570.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,25
8483,0,57.0,1.0,5.0,1.0,488.0,540.0,465.0,479.0,623.0,0,0,0,0,1,1,0,False,True,False,False,False,False,False,False,True,False,21
8483,0,58.0,5.0,5.0,2.0,502.0,555.0,384.0,405.0,618.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,60.0,1.0,5.0,2.0,507.0,529.0,594.0,503.0,517.0,1,1,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,23
8483,0,62.0,1.0,5.0,2.0,458.0,466.0,429.0,0.0,656.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,63.0,1.0,5.0,2.0,540.0,431.0,435.0,0.0,627.0,1,0,0,1,1,0,1,False,True,False,False,False,False,False,False,True,False,22
8483,0,67.0,2.0,5.0,2.0,448.0,516.0,522.0,0.0,538.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8483,0,68.0,2.0,5.0,2.0,516.0,422.0,376.0,0.0,628.0,0,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,69.0,1.0,5.0,2.0,423.0,535.0,598.0,0.0,489.0,1,0,0,1,0,0,0,True,False,False,True,False,False,False,False,False,False,29
8453,2020,1.0,1.0,5.0,2.0,619.0,526.0,415.0,380.0,975.0,1,0,0,0,1,0,1,False,True,False,False,False,False,False,True,False,False,20
8453,2022,4.0,1.0,5.0,2.0,564.0,437.0,454.0,380.0,834.0,1,0,1,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8453,2022,6.0,2.0,5.0,2.0,551.0,437.0,484.0,0.0,708.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8453,2022,7.0,1.0,5.0,2.0,551.0,499.0,419.0,0.0,704.0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,18
8453,2022,9.0,4.0,5.0,2.0,633.0,507.0,450.0,0.0,653.0,1,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8453,2021,17.0,1.0,5.0,2.0,543.0,433.0,486.0,0.0,599.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,2022,1.0,1.0,5.0,1.0,834.0,790.0,657.0,594.0,1000.0,1,0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,2021,2.0,1.0,5.0,2.0,912.0,801.0,610.0,0.0,974.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8103,2019,3.0,1.0,5.0,2.0,761.0,814.0,613.0,0.0,910.0,0,0,1,1,0,0,0,False,True,False,True,False,False,False,False,False,False,22
8103,2022,4.0,1.0,5.0,2.0,801.0,728.0,595.0,0.0,1000.0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,18
8103,2022,5.0,1.0,5.0,2.0,745.0,757.0,498.0,0.0,937.0,0,0,0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,2022,7.0,2.0,5.0,2.0,633.0,846.0,603.0,0.0,783.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,2021,8.0,1.0,5.0,2.0,627.0,588.0,486.0,0.0,1000.0,1,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,20
8103,2021,9.0,1.0,5.0,2.0,663.0,780.0,633.0,502.0,762.0,1,0,1,1,0,1,0,False,True,False,False,False,False,True,False,False,False,20
8103,2021,10.0,1.0,5.0,2.0,816.0,862.0,678.0,0.0,627.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8103,2021,12.0,1.0,5.0,2.0,543.0,609.0,504.0,321.0,824.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,2022,13.0,1.0,5.0,2.0,649.0,695.0,519.0,0.0,737.0,1,0,0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,19
8103,2022,14.0,1.0,5.0,2.0,683.0,757.0,613.0,0.0,694.0,1,0,0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,19
8103,2022,15.0,1.0,5.0,2.0,745.0,601.0,498.0,0.0,726.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,2022,16.0,1.0,5.0,2.0,692.0,579.0,502.0,0.0,732.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8103,2022,17.0,1.0,5.0,2.0,701.0,619.0,573.0,480.0,684.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,2014,18.0,1.0,5.0,2.0,606.0,567.0,519.0,0.0,763.0,1,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,26
8103,2022,19.0,1.0,5.0,2.0,683.0,704.0,595.0,0.0,622.0,1,0,0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,2020,20.0,1.0,5.0,9.0,758.0,539.0,593.0,0.0,702.0,1,0,0,0,1,0,1,False,True,False,False,False,False,True,False,False,False,21
8103,2022,22.0,1.0,5.0,2.0,761.0,671.0,506.0,0.0,608.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,2022,25.0,1.0,5.0,2.0,649.0,695.0,487.0,0.0,558.0,0,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,18
8103,2022,26.0,1.0,5.0,2.0,701.0,609.0,610.0,0.0,558.0,0,0,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,19
8103,2022,27.0,4.0,5.0,2.0,475.0,526.0,431.0,0.0,625.0,1,0,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,19
8103,2021,29.0,1.0,5.0,2.0,729.0,579.0,582.0,0.0,475.0,1,0,0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,20
8103,2019,30.0,2.0,5.0,2.0,567.0,499.0,573.0,0.0,549.0,1,0,0,1,0,0,1,False,True,False,False,True,False,False,False,False,False,24
8103,2021,32.0,5.0,5.0,9.0,606.0,491.0,411.0,0.0,568.0,1,0,0,0,1,0,0,False,True,False,False,True,False,False,False,False,False,20
8103,2022,34.0,3.0,5.0,2.0,714.0,499.0,487.0,0.0,495.0,1,0,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,19
8103,2020,35.0,2.0,5.0,5.0,714.0,418.0,493.0,0.0,523.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8853,2022,1.0,1.0,5.0,2.0,816.0,971.0,754.0,0.0,988.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8853,2016,2.0,1.0,5.0,2.0,960.0,994.0,761.0,0.0,751.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,24
8843,2022,2.0,1.0,5.0,2.0,872.0,846.0,613.0,0.0,959.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8843,2022,3.0,1.0,5.0,2.0,714.0,728.0,555.0,643.0,896.0,0,0,0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,19
8843,2021,4.0,1.0,5.0,2.0,788.0,659.0,647.0,0.0,855.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8843,2022,5.0,1.0,5.0,4.0,714.0,595.0,454.0,535.0,883.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8843,2022,6.0,1.0,5.0,2.0,536.0,609.0,527.0,0.0,883.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8843,2021,7.0,1.0,5.0,2.0,801.0,862.0,704.0,672.0,718.0,1,0,0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,20
8843,2017,10.0,1.0,5.0,2.0,775.0,681.0,638.0,0.0,614.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,24
8843,2018,13.0,1.0,5.0,2.0,692.0,757.0,574.0,0.0,531.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,22
8843,2022,15.0,1.0,5.0,2.0,683.0,609.0,493.0,0.0,582.0,1,0,0,1,1,0,1,False,True,False,False,False,False,True,False,False,False,19
8843,2021,16.0,2.0,5.0,2.0,474.0,534.0,403.0,0.0,661.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8843,2021,17.0,2.0,5.0,2.0,596.0,539.0,398.0,0.0,599.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8843,2022,19.0,1.0,5.0,2.0,701.0,619.0,454.0,0.0,504.0,1,0,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,20
8293,2022,1.0,1.0,5.0,2.0,521.0,595.0,500.0,0.0,1000.0,1,0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,19
8293,2022,3.0,1.0,5.0,2.0,574.0,877.0,676.0,0.0,817.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8293,2020,4.0,1.0,5.0,2.0,673.0,452.0,502.0,0.0,865.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,21
8293,2022,5.0,1.0,5.0,2.0,692.0,507.0,527.0,0.0,832.0,1,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8293,2022,6.0,1.0,5.0,2.0,788.0,588.0,500.0,0.0,797.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8293,2020,7.0,1.0,5.0,2.0,673.0,576.0,600.0,0.0,766.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8293,2022,8.0,1.0,5.0,2.0,596.0,554.0,499.0,0.0,771.0,1,0,0,1,1,1,1,False,True,False,False,False,False,False,True,False,False,19
8293,2022,14.0,1.0,5.0,2.0,674.0,499.0,484.0,0.0,586.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8293,2022,20.0,4.0,5.0,2.0,714.0,491.0,541.0,0.0,526.0,1,0,0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,18
8293,2022,21.0,4.0,5.0,2.0,490.0,507.0,406.0,423.0,560.0,0,0,0,0,1,0,1,False,True,False,False,False,False,False,True,False,False,18
8293,2022,23.0,1.0,5.0,2.0,521.0,516.0,475.0,502.0,536.0,1,0,0,1,0,0,0,False,True,False,False,False,True,False,False,False,False,18
8483,2022,1.0,1.0,5.0,2.0,853.0,780.0,759.0,601.0,932.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,2022,3.0,1.0,5.0,2.0,834.0,595.0,635.0,0.0,1000.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,4.0,1.0,5.0,2.0,701.0,769.0,656.0,0.0,948.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,5.0,3.0,5.0,4.0,775.0,659.0,582.0,0.0,990.0,1,0,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,6.0,1.0,5.0,2.0,729.0,728.0,671.0,0.0,916.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,9.0,14.0,5.0,4.0,788.0,567.0,589.0,0.0,1000.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,10.0,1.0,5.0,2.0,841.0,628.0,732.0,0.0,842.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,22
8483,2022,11.0,4.0,5.0,2.0,816.0,631.0,647.0,0.0,895.0,1,0,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,12.0,1.0,5.0,2.0,761.0,645.0,647.0,0.0,896.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,13.0,1.0,5.0,2.0,761.0,659.0,611.0,0.0,872.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,15.0,2.0,5.0,15.0,745.0,681.0,662.0,0.0,822.0,1,0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,2022,16.0,2.0,5.0,2.0,788.0,554.0,467.0,368.0,952.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,2022,17.0,1.0,5.0,2.0,801.0,659.0,656.0,0.0,807.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,2022,18.0,2.0,5.0,2.0,761.0,601.0,493.0,0.0,901.0,1,0,1,0,1,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,19.0,1.0,5.0,2.0,801.0,499.0,552.0,0.0,909.0,1,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,20.0,1.0,5.0,2.0,663.0,516.0,565.0,0.0,1000.0,1,0,1,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,21.0,1.0,5.0,2.0,729.0,579.0,565.0,0.0,879.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,22.0,1.0,5.0,2.0,729.0,480.0,491.0,0.0,951.0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2013,23.0,1.0,5.0,4.0,834.0,659.0,635.0,0.0,744.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,28
8483,2021,24.0,1.0,5.0,2.0,683.0,554.0,517.0,0.0,1000.0,0,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8483,2022,27.0,2.0,5.0,2.0,701.0,588.0,442.0,0.0,924.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2021,28.0,4.0,5.0,3.0,701.0,609.0,594.0,0.0,811.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,2022,29.0,2.0,5.0,3.0,692.0,588.0,539.0,0.0,835.0,1,0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,2022,30.0,6.0,5.0,4.0,633.0,595.0,563.0,502.0,855.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,31.0,2.0,5.0,2.0,714.0,609.0,563.0,0.0,808.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,32.0,2.0,5.0,2.0,683.0,645.0,496.0,0.0,848.0,1,0,0,1,0,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,33.0,2.0,5.0,2.0,692.0,402.0,519.0,0.0,931.0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2021,34.0,1.0,5.0,2.0,581.0,466.0,572.0,0.0,963.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,2012,36.0,1.0,5.0,2.0,730.0,769.0,663.0,0.0,614.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,29
8483,2022,37.0,1.0,5.0,2.0,788.0,579.0,554.0,578.0,727.0,1,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,19
8483,2022,39.0,1.0,5.0,2.0,701.0,728.0,519.0,496.0,696.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,2022,40.0,1.0,5.0,2.0,633.0,499.0,511.0,0.0,864.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2021,41.0,1.0,5.0,2.0,674.0,595.0,489.0,0.0,768.0,1,0,0,1,0,1,1,False,True,False,False,False,False,False,False,True,False,20
8483,2021,42.0,4.0,5.0,2.0,674.0,499.0,476.0,431.0,824.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,2021,43.0,3.0,5.0,2.0,730.0,579.0,520.0,502.0,738.0,1,0,0,1,1,1,0,False,True,False,True,False,False,False,False,False,False,20
8483,2022,45.0,3.0,5.0,4.0,619.0,413.0,487.0,0.0,889.0,1,0,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,47.0,6.0,5.0,2.0,582.0,554.0,487.0,0.0,821.0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,48.0,1.0,5.0,2.0,701.0,554.0,500.0,489.0,755.0,1,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,21
8483,2022,51.0,2.0,5.0,5.0,761.0,526.0,582.0,511.0,664.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,52.0,1.0,5.0,3.0,633.0,452.0,405.0,0.0,849.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,2022,53.0,1.0,5.0,2.0,589.0,467.0,467.0,368.0,809.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,54.0,1.0,5.0,2.0,596.0,402.0,398.0,368.0,871.0,1,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,19
8483,2022,55.0,1.0,5.0,2.0,465.0,507.0,501.0,0.0,849.0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,57.0,1.0,5.0,3.0,619.0,507.0,467.0,0.0,772.0,0,0,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,18
8483,2018,58.0,2.0,5.0,4.0,729.0,554.0,635.0,0.0,586.0,1,0,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,22
8483,2021,60.0,2.0,5.0,1.0,692.0,595.0,589.0,592.0,604.0,0,0,0,1,0,0,1,False,True,False,False,False,False,False,True,False,False,20
8483,2018,63.0,3.0,5.0,2.0,701.0,554.0,510.0,0.0,636.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,23
8483,2022,64.0,2.0,5.0,2.0,596.0,567.0,438.0,480.0,713.0,1,0,1,1,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2021,69.0,3.0,5.0,2.0,606.0,452.0,501.0,563.0,698.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8483,2019,71.0,2.0,5.0,2.0,729.0,695.0,563.0,0.0,473.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,22
8483,2022,75.0,4.0,5.0,2.0,551.0,499.0,442.0,0.0,723.0,0,0,1,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2019,76.0,1.0,5.0,2.0,633.0,452.0,502.0,0.0,668.0,1,0,0,1,0,0,1,False,True,False,False,True,False,False,False,False,False,22
8483,2022,80.0,1.0,5.0,13.0,775.0,516.0,527.0,0.0,536.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,81.0,1.0,5.0,2.0,483.0,491.0,442.0,380.0,737.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,85.0,5.0,5.0,2.0,674.0,437.0,493.0,0.0,636.0,1,0,1,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,2022,87.0,3.0,5.0,2.0,589.0,491.0,491.0,0.0,643.0,0,0,0,1,1,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2021,88.0,1.0,5.0,2.0,581.0,554.0,500.0,0.0,608.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,2021,89.0,4.0,5.0,1.0,747.0,459.0,497.0,0.0,567.0,1,0,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,20
